record_id,model,condition,gold_family,response_parseable,any_renderer_executable,top1_renderer_executable,renderer_executable_fraction,top1_registered_compliant,registered_compliant_fraction,candidate_count
nvbench2:dev:470,mistral-small:24b,staged,boxplot,1.0,0.0,0.0,0.0,1.0,1.0,1
nvbench2:dev:475,mistral-small:24b,staged,bar+line,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:485,mistral-small:24b,staged,bar,1.0,0.0,0.0,0.0,1.0,1.0,1
nvbench2:dev:492,mistral-small:24b,staged,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:495,mistral-small:24b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:498,mistral-small:24b,staged,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:499,mistral-small:24b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:507,mistral-small:24b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:508,mistral-small:24b,staged,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:515,mistral-small:24b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:531,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:538,mistral-small:24b,staged,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:540,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:551,mistral-small:24b,staged,line,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:554,mistral-small:24b,staged,point,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:562,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:568,mistral-small:24b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:571,mistral-small:24b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:572,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:573,mistral-small:24b,staged,point,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:603,mistral-small:24b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:605,mistral-small:24b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:606,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:612,mistral-small:24b,staged,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:614,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:628,mistral-small:24b,staged,rect,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:641,mistral-small:24b,staged,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:642,mistral-small:24b,staged,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:644,mistral-small:24b,staged,bar+line,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:647,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:651,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:655,mistral-small:24b,staged,line,1.0,0.0,0.0,0.0,0.0,0.5,2
nvbench2:dev:666,mistral-small:24b,staged,line,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:672,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:675,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:681,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:683,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:684,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:713,mistral-small:24b,staged,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:715,mistral-small:24b,staged,point,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:716,mistral-small:24b,staged,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:717,mistral-small:24b,staged,boxplot,1.0,0.0,0.0,0.0,1.0,1.0,1
nvbench2:dev:718,mistral-small:24b,staged,boxplot,1.0,0.0,0.0,0.0,1.0,1.0,1
nvbench2:dev:719,mistral-small:24b,staged,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:721,mistral-small:24b,staged,boxplot,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:723,mistral-small:24b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:725,mistral-small:24b,staged,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:732,mistral-small:24b,staged,bar+line+rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:733,mistral-small:24b,staged,bar+line+rect,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:17,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:22,qwen3:14b,direct,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:23,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:25,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:33,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:34,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:35,qwen3:14b,direct,bar+line+point+rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:39,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,1.0,0.2,5
nvbench2:dev:40,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:41,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:48,qwen3:14b,direct,arc,1.0,1.0,1.0,0.8,1.0,1.0,5
nvbench2:dev:49,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:51,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,0.75,4
nvbench2:dev:54,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:57,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:61,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:63,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:68,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:72,qwen3:14b,direct,arc,1.0,0.0,0.0,0.0,0.0,0.0,5
nvbench2:dev:73,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:76,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,0.25,4
nvbench2:dev:83,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:84,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:89,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:92,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:97,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:103,qwen3:14b,direct,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:105,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.2,5
nvbench2:dev:108,qwen3:14b,direct,boxplot,1.0,0.0,0.0,0.0,1.0,1.0,1
nvbench2:dev:112,qwen3:14b,direct,boxplot,1.0,0.0,0.0,0.0,1.0,1.0,1
nvbench2:dev:114,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:116,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:118,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:127,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:136,qwen3:14b,direct,boxplot,1.0,1.0,1.0,0.8,1.0,0.6,5
nvbench2:dev:138,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:139,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:143,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:144,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:149,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,1.0,0.6,5
nvbench2:dev:157,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:158,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:165,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:167,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:176,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:182,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:188,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:191,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:203,qwen3:14b,direct,bar+line,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:214,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:223,qwen3:14b,direct,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:228,qwen3:14b,direct,rect,1.0,1.0,1.0,0.8,1.0,1.0,5
nvbench2:dev:232,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:245,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:252,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:253,qwen3:14b,direct,arc+bar+line,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:255,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3
nvbench2:dev:256,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:259,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,1.0,0.6,5
nvbench2:dev:278,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:283,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:286,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:292,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:296,qwen3:14b,direct,bar,1.0,1.0,1.0,0.8,0.0,0.4,5
nvbench2:dev:298,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:300,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:302,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,0.8,5
nvbench2:dev:307,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.25,4
nvbench2:dev:314,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:315,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.2,5
nvbench2:dev:317,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.2,5
nvbench2:dev:319,qwen3:14b,direct,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:326,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:327,qwen3:14b,direct,boxplot,1.0,1.0,0.0,0.8,1.0,1.0,5
nvbench2:dev:331,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:332,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:336,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:338,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:340,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,0.8,5
nvbench2:dev:346,qwen3:14b,direct,bar+line+rect,1.0,1.0,1.0,1.0,1.0,0.6,5
nvbench2:dev:358,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:362,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:367,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:381,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:383,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:384,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,0.2,5
nvbench2:dev:388,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,0.8,5
nvbench2:dev:394,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:398,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:403,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:405,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:421,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:422,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:436,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:444,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:445,qwen3:14b,direct,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:455,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.8,5
nvbench2:dev:457,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:462,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:463,qwen3:14b,direct,bar+line+point,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:465,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:470,qwen3:14b,direct,boxplot,1.0,1.0,1.0,1.0,1.0,0.8,5
nvbench2:dev:475,qwen3:14b,direct,bar+line,1.0,1.0,1.0,1.0,1.0,1.0,4
nvbench2:dev:485,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:492,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.2,5
nvbench2:dev:495,qwen3:14b,direct,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:498,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:499,qwen3:14b,direct,line,1.0,1.0,1.0,0.8,1.0,1.0,5
nvbench2:dev:507,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,4
nvbench2:dev:508,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:515,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:531,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:538,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:540,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,0.8,5
nvbench2:dev:551,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:554,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,1.0,0.8,5
nvbench2:dev:562,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:568,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:571,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:572,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,0.8,5
nvbench2:dev:573,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:603,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:605,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:606,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:612,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:614,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:628,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:641,qwen3:14b,direct,rect,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:642,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:644,qwen3:14b,direct,bar+line,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:647,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:651,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:655,qwen3:14b,direct,line,1.0,1.0,1.0,0.8,1.0,0.8,5
nvbench2:dev:666,qwen3:14b,direct,line,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:672,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:675,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:681,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:683,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,2
nvbench2:dev:684,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,0.0,0.0,4
nvbench2:dev:713,qwen3:14b,direct,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:715,qwen3:14b,direct,point,1.0,1.0,1.0,1.0,1.0,0.6,5
nvbench2:dev:716,qwen3:14b,direct,boxplot,1.0,1.0,1.0,0.8,1.0,1.0,5
nvbench2:dev:717,qwen3:14b,direct,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:718,qwen3:14b,direct,boxplot,1.0,0.0,0.0,0.0,1.0,1.0,5
nvbench2:dev:719,qwen3:14b,direct,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:721,qwen3:14b,direct,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:723,qwen3:14b,direct,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:725,qwen3:14b,direct,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:732,qwen3:14b,direct,bar+line+rect,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,3
nvbench2:dev:733,qwen3:14b,direct,bar+line+rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:17,qwen3:14b,direct_rich,line,1.0,1.0,1.0,1.0,0.0,0.2,5
nvbench2:dev:22,qwen3:14b,direct_rich,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:23,qwen3:14b,direct_rich,point,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:25,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:33,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:34,qwen3:14b,direct_rich,point,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:35,qwen3:14b,direct_rich,bar+line+point+rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:39,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:40,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:41,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:48,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:49,qwen3:14b,direct_rich,line,1.0,1.0,1.0,1.0,1.0,1.0,2
nvbench2:dev:51,qwen3:14b,direct_rich,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:54,qwen3:14b,direct_rich,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:57,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:61,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:63,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:68,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:72,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:73,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:76,qwen3:14b,direct_rich,bar,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:83,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:84,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:89,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.2,5
nvbench2:dev:92,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,0.8,1.0,1.0,5
nvbench2:dev:97,qwen3:14b,direct_rich,line,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:103,qwen3:14b,direct_rich,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:105,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:108,qwen3:14b,direct_rich,boxplot,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:112,qwen3:14b,direct_rich,boxplot,1.0,0.0,0.0,0.0,0.0,0.0,1
nvbench2:dev:114,qwen3:14b,direct_rich,line,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:116,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:118,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:127,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:136,qwen3:14b,direct_rich,boxplot,1.0,1.0,1.0,1.0,1.0,0.6,5
nvbench2:dev:138,qwen3:14b,direct_rich,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:139,qwen3:14b,direct_rich,line,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:143,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:144,qwen3:14b,direct_rich,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:149,qwen3:14b,direct_rich,point,1.0,1.0,1.0,1.0,1.0,0.2,5
nvbench2:dev:157,qwen3:14b,direct_rich,point,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:158,qwen3:14b,direct_rich,point,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:165,qwen3:14b,direct_rich,line,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:167,qwen3:14b,direct_rich,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:176,qwen3:14b,direct_rich,line,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:182,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:188,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:191,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:203,qwen3:14b,direct_rich,bar+line,1.0,1.0,1.0,1.0,1.0,0.8,5
nvbench2:dev:214,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:223,qwen3:14b,direct_rich,boxplot,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:228,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,0.8,0.0,0.0,5
nvbench2:dev:232,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:245,qwen3:14b,direct_rich,line,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:252,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:253,qwen3:14b,direct_rich,arc+bar+line,1.0,1.0,1.0,1.0,1.0,1.0,3
nvbench2:dev:255,qwen3:14b,direct_rich,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:256,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,4
nvbench2:dev:259,qwen3:14b,direct_rich,point,1.0,1.0,1.0,1.0,1.0,0.6,5
nvbench2:dev:278,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,1
nvbench2:dev:283,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,5
nvbench2:dev:286,qwen3:14b,direct_rich,bar,1.0,1.0,1.0,1.0,1.0,1.0,1
nvbench2:dev:292,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,0.0,0.4,5
nvbench2:dev:296,qwen3:14b,direct_rich,bar,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:298,qwen3:14b,direct_rich,bar,1.0,1.0,1.0,1.0,0.0,0.0,3
nvbench2:dev:300,qwen3:14b,direct_rich,arc,1.0,1.0,1.0,1.0,0.0,0.0,5
nvbench2:dev:302,qwen3:14b,direct_rich,rect,1.0,1.0,1.0,1.0,1.0,1.0,1
