record_id,model,condition,gold_family,emitted_count,unique_count,done_reason,generated_tokens,token_limit_completion,emit_0,emit_1,emit_2,emit_3,emit_4,emit_5
nvbench2:dev:176,llama3.2:3b,direct_rich,line,2,2,stop,118,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:182,llama3.2:3b,direct_rich,rect,5,5,stop,323,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:188,llama3.2:3b,direct_rich,rect,5,5,stop,316,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:191,llama3.2:3b,direct_rich,rect,5,5,stop,358,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:203,llama3.2:3b,direct_rich,bar+line,5,5,stop,388,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:214,llama3.2:3b,direct_rich,rect,5,5,stop,360,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:223,llama3.2:3b,direct_rich,boxplot,5,5,stop,248,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:228,llama3.2:3b,direct_rich,rect,5,5,stop,328,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:232,llama3.2:3b,direct_rich,arc,2,2,stop,109,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:245,llama3.2:3b,direct_rich,line,5,5,stop,274,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:252,llama3.2:3b,direct_rich,rect,5,5,stop,371,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:253,llama3.2:3b,direct_rich,arc+bar+line,1,1,stop,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:255,llama3.2:3b,direct_rich,bar,1,1,stop,355,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:256,llama3.2:3b,direct_rich,rect,5,5,stop,273,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:259,llama3.2:3b,direct_rich,point,5,5,stop,272,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:278,llama3.2:3b,direct_rich,arc,5,5,stop,279,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:283,llama3.2:3b,direct_rich,rect,5,5,stop,302,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:286,llama3.2:3b,direct_rich,bar,3,3,stop,271,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:292,llama3.2:3b,direct_rich,rect,5,5,stop,460,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:296,llama3.2:3b,direct_rich,bar,5,5,stop,306,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:298,llama3.2:3b,direct_rich,bar,5,5,stop,367,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:300,llama3.2:3b,direct_rich,arc,5,5,stop,203,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:302,llama3.2:3b,direct_rich,rect,5,5,stop,420,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:307,llama3.2:3b,direct_rich,rect,5,5,stop,297,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:314,llama3.2:3b,direct_rich,arc,5,5,stop,368,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:315,llama3.2:3b,direct_rich,bar,5,5,stop,363,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:317,llama3.2:3b,direct_rich,rect,5,5,stop,344,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:319,llama3.2:3b,direct_rich,boxplot,5,5,stop,330,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:326,llama3.2:3b,direct_rich,rect,5,5,stop,260,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:327,llama3.2:3b,direct_rich,boxplot,5,5,stop,241,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:331,llama3.2:3b,direct_rich,bar,5,5,stop,266,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:332,llama3.2:3b,direct_rich,arc,5,5,stop,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:336,llama3.2:3b,direct_rich,arc,5,5,stop,331,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:338,llama3.2:3b,direct_rich,rect,5,5,stop,230,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:340,llama3.2:3b,direct_rich,rect,5,5,stop,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:346,llama3.2:3b,direct_rich,bar+line+rect,5,5,stop,307,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:358,llama3.2:3b,direct_rich,bar,5,5,stop,272,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:362,llama3.2:3b,direct_rich,rect,2,2,stop,129,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:367,llama3.2:3b,direct_rich,bar,5,5,stop,289,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:381,llama3.2:3b,direct_rich,rect,5,5,stop,208,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:383,llama3.2:3b,direct_rich,rect,5,5,stop,262,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:384,llama3.2:3b,direct_rich,bar,5,5,stop,320,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:388,llama3.2:3b,direct_rich,rect,5,5,stop,373,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:394,llama3.2:3b,direct_rich,arc,2,2,stop,132,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:398,llama3.2:3b,direct_rich,line,2,2,stop,116,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:403,llama3.2:3b,direct_rich,point,5,5,stop,358,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:405,llama3.2:3b,direct_rich,bar,1,1,stop,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:421,llama3.2:3b,direct_rich,arc,5,5,stop,194,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:422,llama3.2:3b,direct_rich,arc,5,5,stop,355,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:436,llama3.2:3b,direct_rich,point,5,5,stop,277,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:444,llama3.2:3b,direct_rich,point,5,5,stop,284,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:445,llama3.2:3b,direct_rich,boxplot,5,5,stop,275,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:455,llama3.2:3b,direct_rich,bar,5,5,stop,294,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:457,llama3.2:3b,direct_rich,arc,5,5,stop,319,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:462,llama3.2:3b,direct_rich,bar,5,5,stop,294,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:463,llama3.2:3b,direct_rich,bar+line+point,5,5,stop,328,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:465,llama3.2:3b,direct_rich,arc,5,5,stop,318,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:470,llama3.2:3b,direct_rich,boxplot,2,2,stop,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:475,llama3.2:3b,direct_rich,bar+line,5,5,stop,335,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:485,llama3.2:3b,direct_rich,bar,4,4,stop,211,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:492,llama3.2:3b,direct_rich,arc,5,5,stop,289,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:495,llama3.2:3b,direct_rich,boxplot,2,2,stop,116,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:498,llama3.2:3b,direct_rich,arc,2,2,stop,352,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:499,llama3.2:3b,direct_rich,line,5,5,stop,326,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:507,llama3.2:3b,direct_rich,rect,5,5,stop,319,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:508,llama3.2:3b,direct_rich,arc,5,5,stop,192,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:515,llama3.2:3b,direct_rich,line,5,5,stop,316,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:531,llama3.2:3b,direct_rich,bar,5,5,stop,278,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:538,llama3.2:3b,direct_rich,arc,1,1,stop,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:540,llama3.2:3b,direct_rich,bar,5,5,stop,254,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:551,llama3.2:3b,direct_rich,line,2,2,stop,110,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:554,llama3.2:3b,direct_rich,point,5,5,stop,271,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:562,llama3.2:3b,direct_rich,bar,5,5,stop,265,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:568,llama3.2:3b,direct_rich,line,2,2,stop,114,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:571,llama3.2:3b,direct_rich,rect,5,5,stop,326,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:572,llama3.2:3b,direct_rich,bar,5,5,stop,294,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:573,llama3.2:3b,direct_rich,point,5,5,stop,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:603,llama3.2:3b,direct_rich,rect,5,5,stop,259,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:605,llama3.2:3b,direct_rich,line,5,5,stop,273,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:606,llama3.2:3b,direct_rich,bar,5,5,stop,276,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:612,llama3.2:3b,direct_rich,arc,5,5,stop,303,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:614,llama3.2:3b,direct_rich,bar,5,5,stop,287,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:628,llama3.2:3b,direct_rich,rect,5,5,stop,289,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:641,llama3.2:3b,direct_rich,rect,4,4,stop,280,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:642,llama3.2:3b,direct_rich,line,4,4,stop,372,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:644,llama3.2:3b,direct_rich,bar+line,5,5,stop,283,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:647,llama3.2:3b,direct_rich,bar,5,5,stop,304,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:651,llama3.2:3b,direct_rich,bar,5,5,stop,298,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:655,llama3.2:3b,direct_rich,line,5,5,stop,340,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:666,llama3.2:3b,direct_rich,line,5,5,stop,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:672,llama3.2:3b,direct_rich,bar,5,5,stop,290,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:675,llama3.2:3b,direct_rich,bar,5,5,stop,288,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:681,llama3.2:3b,direct_rich,bar,5,5,stop,352,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:683,llama3.2:3b,direct_rich,bar,4,4,stop,369,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:684,llama3.2:3b,direct_rich,bar,5,5,stop,345,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:713,llama3.2:3b,direct_rich,bar,5,5,stop,354,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:715,llama3.2:3b,direct_rich,point,5,5,stop,329,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:716,llama3.2:3b,direct_rich,boxplot,5,5,stop,234,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:717,llama3.2:3b,direct_rich,boxplot,5,5,stop,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:718,llama3.2:3b,direct_rich,boxplot,5,5,stop,261,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:719,llama3.2:3b,direct_rich,arc,5,5,stop,367,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:721,llama3.2:3b,direct_rich,boxplot,5,5,stop,264,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:723,llama3.2:3b,direct_rich,boxplot,5,5,stop,231,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:725,llama3.2:3b,direct_rich,boxplot,5,5,stop,248,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:732,llama3.2:3b,direct_rich,bar+line+rect,5,5,stop,295,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:733,llama3.2:3b,direct_rich,bar+line+rect,5,5,stop,283,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:17,llama3.2:3b,staged,line,5,5,stop,2000,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:22,llama3.2:3b,staged,boxplot,1,1,stop,425,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:23,llama3.2:3b,staged,point,1,1,stop,428,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:25,llama3.2:3b,staged,rect,5,5,stop,712,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:33,llama3.2:3b,staged,arc,2,2,stop,568,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:34,llama3.2:3b,staged,point,2,2,stop,445,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:35,llama3.2:3b,staged,bar+line+point+rect,1,1,stop,371,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:39,llama3.2:3b,staged,arc,1,1,stop,368,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:40,llama3.2:3b,staged,rect,5,5,stop,694,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:41,llama3.2:3b,staged,arc,2,2,stop,507,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:48,llama3.2:3b,staged,arc,1,1,stop,449,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:49,llama3.2:3b,staged,line,5,5,stop,593,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:51,llama3.2:3b,staged,bar,1,1,stop,410,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:54,llama3.2:3b,staged,bar,1,1,stop,382,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:57,llama3.2:3b,staged,rect,3,3,stop,521,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:61,llama3.2:3b,staged,arc,1,1,stop,386,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:63,llama3.2:3b,staged,arc,5,5,stop,753,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:68,llama3.2:3b,staged,arc,5,5,stop,611,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:72,llama3.2:3b,staged,arc,1,1,stop,438,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:73,llama3.2:3b,staged,arc,2,2,stop,450,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:76,llama3.2:3b,staged,bar,1,1,stop,386,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:83,llama3.2:3b,staged,arc,0,0,length,3072,1.0,1.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:84,llama3.2:3b,staged,rect,5,5,stop,765,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:89,llama3.2:3b,staged,arc,5,5,stop,596,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:92,llama3.2:3b,staged,arc,1,1,stop,407,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:97,llama3.2:3b,staged,line,2,2,stop,508,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:103,llama3.2:3b,staged,boxplot,5,5,stop,690,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:105,llama3.2:3b,staged,arc,1,1,stop,368,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:108,llama3.2:3b,staged,boxplot,1,1,stop,494,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:112,llama3.2:3b,staged,boxplot,1,1,stop,440,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:114,llama3.2:3b,staged,line,1,1,stop,347,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:116,llama3.2:3b,staged,arc,1,1,stop,355,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:118,llama3.2:3b,staged,rect,2,2,stop,473,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:127,llama3.2:3b,staged,arc,5,5,stop,772,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:136,llama3.2:3b,staged,boxplot,1,1,stop,494,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:138,llama3.2:3b,staged,bar,1,1,stop,464,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:139,llama3.2:3b,staged,line,2,2,stop,427,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:143,llama3.2:3b,staged,rect,3,3,stop,471,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:144,llama3.2:3b,staged,bar,2,2,stop,455,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:149,llama3.2:3b,staged,point,5,5,stop,655,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:157,llama3.2:3b,staged,point,1,1,stop,631,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:158,llama3.2:3b,staged,point,1,1,stop,449,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:165,llama3.2:3b,staged,line,1,1,stop,498,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:167,llama3.2:3b,staged,bar,1,1,stop,350,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:176,llama3.2:3b,staged,line,1,1,stop,644,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:182,llama3.2:3b,staged,rect,2,2,stop,573,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:188,llama3.2:3b,staged,rect,2,2,stop,490,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:191,llama3.2:3b,staged,rect,5,5,stop,786,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:203,llama3.2:3b,staged,bar+line,2,2,stop,556,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:214,llama3.2:3b,staged,rect,2,2,stop,454,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:223,llama3.2:3b,staged,boxplot,5,5,stop,645,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:228,llama3.2:3b,staged,rect,5,5,stop,627,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:232,llama3.2:3b,staged,arc,1,1,stop,367,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:245,llama3.2:3b,staged,line,1,1,stop,479,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:252,llama3.2:3b,staged,rect,2,2,stop,520,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:253,llama3.2:3b,staged,arc+bar+line,1,1,stop,319,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:255,llama3.2:3b,staged,bar,1,1,stop,339,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:256,llama3.2:3b,staged,rect,5,5,stop,792,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:259,llama3.2:3b,staged,point,5,5,stop,594,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:278,llama3.2:3b,staged,arc,5,5,stop,533,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:283,llama3.2:3b,staged,rect,2,2,stop,474,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:286,llama3.2:3b,staged,bar,1,1,stop,360,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:292,llama3.2:3b,staged,rect,2,2,stop,620,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:296,llama3.2:3b,staged,bar,5,5,stop,677,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:298,llama3.2:3b,staged,bar,5,5,stop,630,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:300,llama3.2:3b,staged,arc,1,1,stop,391,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:302,llama3.2:3b,staged,rect,2,2,stop,491,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:307,llama3.2:3b,staged,rect,1,1,stop,528,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:314,llama3.2:3b,staged,arc,1,1,stop,341,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:315,llama3.2:3b,staged,bar,3,3,stop,522,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:317,llama3.2:3b,staged,rect,2,2,stop,690,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:319,llama3.2:3b,staged,boxplot,2,2,stop,485,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:326,llama3.2:3b,staged,rect,3,3,stop,489,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:327,llama3.2:3b,staged,boxplot,5,5,stop,570,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:331,llama3.2:3b,staged,bar,1,1,stop,449,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:332,llama3.2:3b,staged,arc,2,2,stop,462,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:336,llama3.2:3b,staged,arc,5,5,stop,564,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:338,llama3.2:3b,staged,rect,5,5,stop,532,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:340,llama3.2:3b,staged,rect,5,5,stop,677,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:346,llama3.2:3b,staged,bar+line+rect,2,2,stop,525,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:358,llama3.2:3b,staged,bar,5,5,stop,561,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:362,llama3.2:3b,staged,rect,1,1,stop,478,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:367,llama3.2:3b,staged,bar,5,5,stop,921,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:381,llama3.2:3b,staged,rect,3,3,stop,492,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:383,llama3.2:3b,staged,rect,3,3,stop,547,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:384,llama3.2:3b,staged,bar,1,1,stop,385,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:388,llama3.2:3b,staged,rect,1,1,stop,458,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:394,llama3.2:3b,staged,arc,1,1,stop,389,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:398,llama3.2:3b,staged,line,3,3,stop,513,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:403,llama3.2:3b,staged,point,1,1,stop,339,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:405,llama3.2:3b,staged,bar,5,5,stop,532,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:421,llama3.2:3b,staged,arc,5,5,stop,541,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:422,llama3.2:3b,staged,arc,1,1,stop,534,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:436,llama3.2:3b,staged,point,2,2,stop,481,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:444,llama3.2:3b,staged,point,1,1,stop,418,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:445,llama3.2:3b,staged,boxplot,3,3,stop,536,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:455,llama3.2:3b,staged,bar,4,4,stop,705,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:457,llama3.2:3b,staged,arc,1,1,stop,414,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:462,llama3.2:3b,staged,bar,2,2,stop,481,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:463,llama3.2:3b,staged,bar+line+point,5,5,stop,697,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:465,llama3.2:3b,staged,arc,1,1,stop,366,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:470,llama3.2:3b,staged,boxplot,1,1,stop,487,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:475,llama3.2:3b,staged,bar+line,1,1,stop,413,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:485,llama3.2:3b,staged,bar,1,1,stop,422,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:492,llama3.2:3b,staged,arc,5,5,stop,595,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:495,llama3.2:3b,staged,boxplot,3,3,stop,486,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:498,llama3.2:3b,staged,arc,1,1,stop,475,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:499,llama3.2:3b,staged,line,2,2,stop,442,0.0,0.0,0.0,1.0,0.0,0.0,0.0
