record_id,step6_set_equal_gold,heuristic_mrr,heuristic_hit@1,heuristic_recall@1,heuristic_precision@1,heuristic_f1@1,heuristic_hit@3,heuristic_recall@3,heuristic_precision@3,heuristic_f1@3,heuristic_hit@5,heuristic_recall@5,heuristic_precision@5,heuristic_f1@5,learned_mrr,learned_hit@1,learned_recall@1,learned_precision@1,learned_f1@1,learned_hit@3,learned_recall@3,learned_precision@3,learned_f1@3,learned_hit@5,learned_recall@5,learned_precision@5,learned_f1@5
nvbench2:test:241,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6,0.7499999999999999,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:242,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571
nvbench2:test:243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:244,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0
nvbench2:test:245,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571
nvbench2:test:246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:247,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:248,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6,0.7499999999999999,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:249,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4,0.4444444444444445,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:250,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:251,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:252,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5714285714285715,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:253,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4,0.4444444444444445,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:254,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:255,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:257,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:258,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:259,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0
nvbench2:test:260,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:262,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6,0.7499999999999999,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:263,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.4,0.6666666666666666,0.5,1.0,0.8,0.8,0.8000000000000002,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:264,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
nvbench2:test:265,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6,0.7499999999999999,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:test:267,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:269,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.4,0.6666666666666666,0.5,1.0,0.8,0.8,0.8000000000000002,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:270,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.2,0.3333333333333333,0.25,1.0,0.4,0.4,0.4000000000000001,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.4,0.6666666666666666,0.5,1.0,0.4,0.4,0.4000000000000001
nvbench2:test:271,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.2,0.22222222222222224,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:272,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2,0.25,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:274,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:275,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2,0.28571428571428575,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:276,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571
nvbench2:test:277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:278,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2,0.28571428571428575,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:279,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:280,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:281,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.4,1.0,0.3333333333333333,0.5,0.4,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.5,0.4,1.0,0.3333333333333333,0.5,0.4
nvbench2:test:282,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571
nvbench2:test:283,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:284,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:285,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:286,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:287,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:288,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.8571428571428571
nvbench2:test:289,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4,0.4444444444444445,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:290,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5714285714285715,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:291,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:292,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5714285714285715,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:293,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:294,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4,0.5,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:295,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4,0.4444444444444445,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:297,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2,0.28571428571428575,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:298,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.2,0.25,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:299,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:300,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:301,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.2,0.28571428571428575,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:302,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:303,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:304,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:305,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.4,0.5,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:306,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.4,0.5,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:307,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:308,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:309,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.25,0.3333333333333333,0.28571428571428575,1.0,0.75,0.6,0.6666666666666665,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:310,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:test:312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:test:313,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:test:315,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:316,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:317,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:318,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.2,0.22222222222222224,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:319,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.5714285714285715,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.4,0.5714285714285715
nvbench2:test:320,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7499999999999999
nvbench2:test:321,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:322,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:323,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:325,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:326,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:327,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:328,1.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.4,0.6666666666666666,0.5,1.0,0.8,0.8,0.8000000000000002,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:329,1.0,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.4,0.6666666666666666,0.5,1.0,0.8,0.8,0.8000000000000002,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:330,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:331,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.2,0.3333333333333333,0.25,1.0,0.6,0.6,0.6,1.0,1.0,0.2,1.0,0.33333333333333337,1.0,0.6,1.0,0.7499999999999999,1.0,1.0,1.0,1.0
nvbench2:test:332,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
nvbench2:test:333,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.6666666666666666,0.8
nvbench2:test:334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:335,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5714285714285715,1.0,1.0,0.8,0.888888888888889,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:336,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
nvbench2:test:337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1.0,0.4,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,0.8,0.888888888888889
nvbench2:test:338,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.4,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666
