record_id,model,condition,gold_family,gold_count,candidate_count,exact_recall@5,core_recall@5,component_identical_recall@5,matched_recall@5_tau80,matched_recall@5_tau90,exact_recovered,core_recovered,component_identical_recovered,matched_recovered_tau80,matched_recovered_tau90,elapsed_seconds,prompt_tokens,generated_tokens,total_tokens
nvbench2:dev:732,llama3.2:3b,direct,bar+line+rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.267711249999593,446,296,742
nvbench2:dev:733,llama3.2:3b,direct,bar+line+rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.640782582999236,444,346,790
nvbench2:dev:17,llama3.2:3b,direct_rich,line,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.7117677500000354,404,356,760
nvbench2:dev:22,llama3.2:3b,direct_rich,boxplot,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.9570407909995993,421,258,679
nvbench2:dev:23,llama3.2:3b,direct_rich,point,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.0314814170005775,422,271,693
nvbench2:dev:25,llama3.2:3b,direct_rich,rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1817185830004746,422,292,714
nvbench2:dev:33,llama3.2:3b,direct_rich,arc,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.581387833000008,430,202,632
nvbench2:dev:34,llama3.2:3b,direct_rich,point,2,5,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,2.1878301249998913,337,300,637
nvbench2:dev:35,llama3.2:3b,direct_rich,bar+line+point+rect,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.291625875000136,338,310,648
nvbench2:dev:39,llama3.2:3b,direct_rich,arc,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.8913276660005067,422,100,522
nvbench2:dev:40,llama3.2:3b,direct_rich,rect,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1526449590000993,408,296,704
nvbench2:dev:41,llama3.2:3b,direct_rich,arc,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.590525333000187,415,355,770
nvbench2:dev:48,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,1.9613097499996002,365,263,628
nvbench2:dev:49,llama3.2:3b,direct_rich,line,2,3,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,2.4449585000002116,363,335,698
nvbench2:dev:51,llama3.2:3b,direct_rich,bar,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.255471999999827,373,309,682
nvbench2:dev:54,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.2267388329992173,372,301,673
nvbench2:dev:57,llama3.2:3b,direct_rich,rect,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1383259160002126,370,292,662
nvbench2:dev:61,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.241626291999637,399,307,706
nvbench2:dev:63,llama3.2:3b,direct_rich,arc,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.4994131249995917,396,340,736
nvbench2:dev:68,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.9725494169997546,420,264,684
nvbench2:dev:72,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.775043249999726,490,368,858
nvbench2:dev:73,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.8310815839995485,479,382,861
nvbench2:dev:76,llama3.2:3b,direct_rich,bar,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.921702374999768,491,244,735
nvbench2:dev:83,llama3.2:3b,direct_rich,arc,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.006000125000355,438,260,698
nvbench2:dev:84,llama3.2:3b,direct_rich,rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.448135583000294,438,327,765
nvbench2:dev:89,llama3.2:3b,direct_rich,arc,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.657829374999892,437,357,794
nvbench2:dev:92,llama3.2:3b,direct_rich,arc,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.9841480409995711,445,110,555
nvbench2:dev:97,llama3.2:3b,direct_rich,line,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.7170470000000932,377,374,751
nvbench2:dev:103,llama3.2:3b,direct_rich,boxplot,4,5,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,2.023064291999617,378,272,650
nvbench2:dev:105,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.9988789170001837,379,410,789
nvbench2:dev:108,llama3.2:3b,direct_rich,boxplot,2,5,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,2.057474000000184,378,277,655
nvbench2:dev:112,llama3.2:3b,direct_rich,boxplot,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0171766249995926,424,117,541
nvbench2:dev:114,llama3.2:3b,direct_rich,line,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.4059605000002193,431,324,755
nvbench2:dev:116,llama3.2:3b,direct_rich,arc,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.6096524160002446,431,351,782
nvbench2:dev:118,llama3.2:3b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.0999148340006286,418,275,693
nvbench2:dev:127,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.607509334000497,426,352,778
nvbench2:dev:136,llama3.2:3b,direct_rich,boxplot,2,5,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,1.7649812089994157,355,233,588
nvbench2:dev:138,llama3.2:3b,direct_rich,bar,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.3575758750002933,336,321,657
nvbench2:dev:139,llama3.2:3b,direct_rich,line,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.2625487919995066,335,305,640
nvbench2:dev:143,llama3.2:3b,direct_rich,rect,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.905496165999466,374,398,772
nvbench2:dev:144,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.5236941249995652,376,341,717
nvbench2:dev:149,llama3.2:3b,direct_rich,point,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.983647082999596,439,259,698
nvbench2:dev:157,llama3.2:3b,direct_rich,point,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.9217736250002417,434,252,686
nvbench2:dev:158,llama3.2:3b,direct_rich,point,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.2179297920001773,445,290,735
nvbench2:dev:165,llama3.2:3b,direct_rich,line,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.692650416000106,398,365,763
nvbench2:dev:167,llama3.2:3b,direct_rich,bar,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.786417041000277,364,238,602
nvbench2:dev:176,llama3.2:3b,direct_rich,line,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.9957558329997482,363,118,481
nvbench2:dev:182,llama3.2:3b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.4031308329995227,411,323,734
nvbench2:dev:188,llama3.2:3b,direct_rich,rect,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.3233058750001874,358,316,674
nvbench2:dev:191,llama3.2:3b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.585914125000272,357,358,715
nvbench2:dev:203,llama3.2:3b,direct_rich,bar+line,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.890798165999513,449,388,837
nvbench2:dev:214,llama3.2:3b,direct_rich,rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.674842749999698,435,360,795
nvbench2:dev:223,llama3.2:3b,direct_rich,boxplot,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.914947416999894,437,248,685
nvbench2:dev:228,llama3.2:3b,direct_rich,rect,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.4511300839994874,429,328,757
nvbench2:dev:232,llama3.2:3b,direct_rich,arc,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.9605882910000219,418,109,527
nvbench2:dev:245,llama3.2:3b,direct_rich,line,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.132804292000401,524,274,798
nvbench2:dev:252,llama3.2:3b,direct_rich,rect,1,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.6862249170008,339,371,710
nvbench2:dev:253,llama3.2:3b,direct_rich,arc+bar+line,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.4016271249993224,350,30,380
nvbench2:dev:255,llama3.2:3b,direct_rich,bar,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.57998412500001,363,355,718
nvbench2:dev:256,llama3.2:3b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.0438748749993465,370,273,643
nvbench2:dev:259,llama3.2:3b,direct_rich,point,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.05981595799949,475,272,747
nvbench2:dev:278,llama3.2:3b,direct_rich,arc,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1008465000004435,409,279,688
nvbench2:dev:283,llama3.2:3b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.374189708000813,569,302,871
nvbench2:dev:286,llama3.2:3b,direct_rich,bar,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.16281970899945,560,271,831
nvbench2:dev:292,llama3.2:3b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.4524642080004924,590,460,1050
nvbench2:dev:296,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.4075001670007623,561,306,867
nvbench2:dev:298,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.84544037500018,564,367,931
nvbench2:dev:300,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.6728127080004924,555,203,758
nvbench2:dev:302,llama3.2:3b,direct_rich,rect,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.0454312499996377,390,420,810
nvbench2:dev:307,llama3.2:3b,direct_rich,rect,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.227124166000067,402,297,699
nvbench2:dev:314,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.7387703750000583,442,368,810
nvbench2:dev:315,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.713371499999994,446,363,809
nvbench2:dev:317,llama3.2:3b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.5957530830000906,461,344,805
nvbench2:dev:319,llama3.2:3b,direct_rich,boxplot,5,5,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,2.485406208000313,444,330,774
nvbench2:dev:326,llama3.2:3b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.9750766249999288,397,260,657
nvbench2:dev:327,llama3.2:3b,direct_rich,boxplot,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.80595004099996,375,241,616
nvbench2:dev:331,llama3.2:3b,direct_rich,bar,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.9957061669992981,400,266,666
nvbench2:dev:332,llama3.2:3b,direct_rich,arc,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.126023499999974,370,285,655
nvbench2:dev:336,llama3.2:3b,direct_rich,arc,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.421602874999735,381,331,712
nvbench2:dev:338,llama3.2:3b,direct_rich,rect,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.7361386660004428,372,230,602
nvbench2:dev:340,llama3.2:3b,direct_rich,rect,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.111390250000113,377,287,664
nvbench2:dev:346,llama3.2:3b,direct_rich,bar+line+rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.3009213750001436,462,307,769
nvbench2:dev:358,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.06960670799981,454,272,726
nvbench2:dev:362,llama3.2:3b,direct_rich,rect,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.063064334000046,384,129,513
nvbench2:dev:367,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1023033340006805,375,289,664
nvbench2:dev:381,llama3.2:3b,direct_rich,rect,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.5841185419994872,409,208,617
nvbench2:dev:383,llama3.2:3b,direct_rich,rect,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.9584468330003801,380,262,642
nvbench2:dev:384,llama3.2:3b,direct_rich,bar,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.362083499999244,397,320,717
nvbench2:dev:388,llama3.2:3b,direct_rich,rect,1,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.679429333000371,345,373,718
nvbench2:dev:394,llama3.2:3b,direct_rich,arc,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.0944391249995533,349,132,481
nvbench2:dev:398,llama3.2:3b,direct_rich,line,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.9437636250004289,335,116,451
nvbench2:dev:403,llama3.2:3b,direct_rich,point,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.59471987500001,386,358,744
nvbench2:dev:405,llama3.2:3b,direct_rich,bar,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.7282863750006072,377,71,448
nvbench2:dev:421,llama3.2:3b,direct_rich,arc,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.5633107079993351,525,194,719
nvbench2:dev:422,llama3.2:3b,direct_rich,arc,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.68464162500004,540,355,895
nvbench2:dev:436,llama3.2:3b,direct_rich,point,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1472330829992643,490,277,767
nvbench2:dev:444,llama3.2:3b,direct_rich,point,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.182346375000634,503,284,787
nvbench2:dev:445,llama3.2:3b,direct_rich,boxplot,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1177118749992587,489,275,764
nvbench2:dev:455,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.165416499999992,371,294,665
nvbench2:dev:457,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.35584554199977,373,319,692
nvbench2:dev:462,llama3.2:3b,direct_rich,bar,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1418239999993602,355,294,649
nvbench2:dev:463,llama3.2:3b,direct_rich,bar+line+point,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.5426283329998114,553,328,881
nvbench2:dev:465,llama3.2:3b,direct_rich,arc,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.437346499999876,528,318,846
nvbench2:dev:470,llama3.2:3b,direct_rich,boxplot,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.9621340419998887,527,101,628
nvbench2:dev:475,llama3.2:3b,direct_rich,bar+line,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.5293154170003618,532,335,867
nvbench2:dev:485,llama3.2:3b,direct_rich,bar,3,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.6061617089999345,363,211,574
nvbench2:dev:492,llama3.2:3b,direct_rich,arc,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1300494999995863,368,289,657
nvbench2:dev:495,llama3.2:3b,direct_rich,boxplot,3,2,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,0.9583146670001952,366,116,482
nvbench2:dev:498,llama3.2:3b,direct_rich,arc,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.538746541999899,341,352,693
nvbench2:dev:499,llama3.2:3b,direct_rich,line,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.379548709000119,332,326,658
nvbench2:dev:507,llama3.2:3b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.376296249999541,429,319,748
nvbench2:dev:508,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.4970880000000761,421,192,613
nvbench2:dev:515,llama3.2:3b,direct_rich,line,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.3157167919998756,363,316,679
nvbench2:dev:531,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.0837534579995918,414,278,692
nvbench2:dev:538,llama3.2:3b,direct_rich,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.7000870420006322,329,76,405
nvbench2:dev:540,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.8526434590003191,373,254,627
nvbench2:dev:551,llama3.2:3b,direct_rich,line,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.9083487500001866,338,110,448
nvbench2:dev:554,llama3.2:3b,direct_rich,point,2,5,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,1.9835892920000333,332,271,603
nvbench2:dev:562,llama3.2:3b,direct_rich,bar,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.9661105410004893,373,265,638
nvbench2:dev:568,llama3.2:3b,direct_rich,line,5,2,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,0.9402357089993529,353,114,467
nvbench2:dev:571,llama3.2:3b,direct_rich,rect,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.3750359999994544,405,326,731
nvbench2:dev:572,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,2.1736461660002533,395,294,689
nvbench2:dev:573,llama3.2:3b,direct_rich,point,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1095546670003387,387,286,673
nvbench2:dev:603,llama3.2:3b,direct_rich,rect,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.9424036669997804,397,259,656
nvbench2:dev:605,llama3.2:3b,direct_rich,line,4,5,0.0,0.0,0.0,0.25,0.25,0,0,0,1,1,2.0294446660000176,396,273,669
nvbench2:dev:606,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.045995416000551,395,276,671
nvbench2:dev:612,llama3.2:3b,direct_rich,arc,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.2759937079999872,446,303,749
nvbench2:dev:614,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1651131250000617,449,287,736
nvbench2:dev:628,llama3.2:3b,direct_rich,rect,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.2172438750003494,517,289,806
nvbench2:dev:641,llama3.2:3b,direct_rich,rect,2,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.022399041999961,350,280,630
nvbench2:dev:642,llama3.2:3b,direct_rich,line,5,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.6884334170008515,362,372,734
nvbench2:dev:644,llama3.2:3b,direct_rich,bar+line,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1347595829993224,449,283,732
nvbench2:dev:647,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.272644833999948,449,304,753
nvbench2:dev:651,llama3.2:3b,direct_rich,bar,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.2175247499999386,446,298,744
nvbench2:dev:655,llama3.2:3b,direct_rich,line,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.527657917000397,470,340,810
nvbench2:dev:666,llama3.2:3b,direct_rich,line,2,5,0.0,0.0,0.5,1.0,0.5,0,0,1,2,1,2.1475099159997626,459,286,745
nvbench2:dev:672,llama3.2:3b,direct_rich,bar,4,5,0.0,0.0,0.0,0.25,0.25,0,0,0,1,1,2.1069182919991363,357,290,647
nvbench2:dev:675,llama3.2:3b,direct_rich,bar,4,5,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,2.1043250000002445,357,288,645
nvbench2:dev:681,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.5962472499995783,429,352,781
nvbench2:dev:683,llama3.2:3b,direct_rich,bar,2,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.73133074999987,454,369,823
nvbench2:dev:684,llama3.2:3b,direct_rich,bar,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.541286000000582,431,345,776
nvbench2:dev:713,llama3.2:3b,direct_rich,bar,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.5467808749999676,353,354,707
nvbench2:dev:715,llama3.2:3b,direct_rich,point,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.436952041999575,449,329,778
nvbench2:dev:716,llama3.2:3b,direct_rich,boxplot,4,5,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,1.781779166999513,450,234,684
nvbench2:dev:717,llama3.2:3b,direct_rich,boxplot,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.127797125000143,448,286,734
nvbench2:dev:718,llama3.2:3b,direct_rich,boxplot,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.9880267910002658,449,261,710
nvbench2:dev:719,llama3.2:3b,direct_rich,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.7277052919998823,461,367,828
nvbench2:dev:721,llama3.2:3b,direct_rich,boxplot,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.0291062500000407,458,264,722
nvbench2:dev:723,llama3.2:3b,direct_rich,boxplot,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.7699354160004077,444,231,675
nvbench2:dev:725,llama3.2:3b,direct_rich,boxplot,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.8872066670001004,448,248,696
nvbench2:dev:732,llama3.2:3b,direct_rich,bar+line+rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.255899834000047,516,295,811
nvbench2:dev:733,llama3.2:3b,direct_rich,bar+line+rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.1793842919996678,514,283,797
nvbench2:dev:17,llama3.2:3b,staged,line,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.150265209000281,452,2000,2452
nvbench2:dev:22,llama3.2:3b,staged,boxplot,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.0881030829996234,469,425,894
nvbench2:dev:23,llama3.2:3b,staged,point,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.114353915999345,470,428,898
nvbench2:dev:25,llama3.2:3b,staged,rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.069352167000034,470,712,1182
nvbench2:dev:33,llama3.2:3b,staged,arc,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.0974660419997235,478,568,1046
nvbench2:dev:34,llama3.2:3b,staged,point,2,2,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,3.1984956249998504,385,445,830
nvbench2:dev:35,llama3.2:3b,staged,bar+line+point+rect,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.69414529200003,386,371,757
nvbench2:dev:39,llama3.2:3b,staged,arc,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.7330283330002203,470,368,838
nvbench2:dev:40,llama3.2:3b,staged,rect,4,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.968584041999748,456,694,1150
nvbench2:dev:41,llama3.2:3b,staged,arc,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.6728079999993497,463,507,970
nvbench2:dev:48,llama3.2:3b,staged,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.2427969580003264,413,449,862
nvbench2:dev:49,llama3.2:3b,staged,line,2,5,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,4.22331262499938,411,593,1004
nvbench2:dev:51,llama3.2:3b,staged,bar,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.9918888749998587,421,410,831
nvbench2:dev:54,llama3.2:3b,staged,bar,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.8535128330004227,420,382,802
nvbench2:dev:57,llama3.2:3b,staged,rect,3,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.7177423339999223,418,521,939
nvbench2:dev:61,llama3.2:3b,staged,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.840615875000367,447,386,833
nvbench2:dev:63,llama3.2:3b,staged,arc,5,5,0.0,0.0,0.0,0.2,0.2,0,0,0,1,1,5.320963500000289,444,753,1197
nvbench2:dev:68,llama3.2:3b,staged,arc,2,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.38636200000019,468,611,1079
nvbench2:dev:72,llama3.2:3b,staged,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.270163459000287,538,438,976
nvbench2:dev:73,llama3.2:3b,staged,arc,2,2,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,3.328521667000132,527,450,977
nvbench2:dev:76,llama3.2:3b,staged,bar,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.9026040419994388,539,386,925
nvbench2:dev:83,llama3.2:3b,staged,arc,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22.1947074589998,486,3072,3558
nvbench2:dev:84,llama3.2:3b,staged,rect,5,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.545827957999791,486,765,1251
nvbench2:dev:89,llama3.2:3b,staged,arc,3,5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.303232250000292,485,596,1081
nvbench2:dev:92,llama3.2:3b,staged,arc,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.022622292000051,493,407,900
nvbench2:dev:97,llama3.2:3b,staged,line,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.6342648749996442,425,508,933
