record_id,model,variant,gold_family,pool_size,pool_oracle,rrf_hit@1,rrf_hit@5,llm_hit@1,llm_hit@5,rrf_top1_graded,llm_top1_graded,parse_success,prefix_complete,returned_count,target_count,self_source_any,self_source_exclusive,source_gemma,source_llama,source_mistral,source_qwen,elapsed_seconds,llm_minus_rrf_hit1
nvbench2:dev:346,qwen3:14b,full,bar+line+rect,12,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.72,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.740052625000004,0.0
nvbench2:dev:358,qwen3:14b,full,bar,14,1.0,0.0,0.0,0.0,1.0,0.9199999999999999,0.9333333333333332,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.6028673329999776,0.0
nvbench2:dev:362,qwen3:14b,full,rect,8,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.178011708000014,0.0
nvbench2:dev:367,qwen3:14b,full,bar,11,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.64,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.1206126659999995,0.0
nvbench2:dev:381,qwen3:14b,full,rect,16,1.0,0.0,1.0,0.0,0.0,0.9333333333333332,1.0,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.9295391250000193,0.0
nvbench2:dev:383,qwen3:14b,full,rect,17,1.0,0.0,1.0,0.0,1.0,1.0,0.9,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.719195124999999,0.0
nvbench2:dev:384,qwen3:14b,full,bar,14,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,0.7,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,3.0215293329999895,0.0
nvbench2:dev:388,qwen3:14b,full,rect,8,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.5134664999999927,0.0
nvbench2:dev:394,qwen3:14b,full,arc,3,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.0,1.0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,1.129551666999987,0.0
nvbench2:dev:398,qwen3:14b,full,line,6,1.0,1.0,1.0,0.0,1.0,1.0,0.9333333333333332,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.5847891669999967,-1.0
nvbench2:dev:403,qwen3:14b,full,point,10,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.2406115839999927,0.0
nvbench2:dev:405,qwen3:14b,full,bar,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,1.0,0.0,1.0,0.0,1.0,1.0,2.034368083000004,0.0
nvbench2:dev:421,qwen3:14b,full,arc,8,0.0,0.0,0.0,0.0,0.0,0.8,0.7,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.263592999999986,0.0
nvbench2:dev:422,qwen3:14b,full,arc,1,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.437638832999994,0.0
nvbench2:dev:436,qwen3:14b,full,point,13,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.755864166000009,0.0
nvbench2:dev:444,qwen3:14b,full,point,7,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.3333333333333333,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.2046970419999923,0.0
nvbench2:dev:445,qwen3:14b,full,boxplot,2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,1.0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.519360832999979,0.0
nvbench2:dev:455,qwen3:14b,full,bar,13,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,2.494981249999995,0.0
nvbench2:dev:457,qwen3:14b,full,arc,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,0.0,0.0,1.0,0.0,1.0,0.0,1.4868950409999968,0.0
nvbench2:dev:462,qwen3:14b,full,bar,8,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,1.892982083000021,0.0
nvbench2:dev:463,qwen3:14b,full,bar+line+point,13,0.0,0.0,0.0,0.0,0.0,0.6533333333333333,0.52,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,3.655433125000002,0.0
nvbench2:dev:465,qwen3:14b,full,arc,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.9853264999999851,0.0
nvbench2:dev:470,qwen3:14b,full,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.6853637090000007,0.0
nvbench2:dev:475,qwen3:14b,full,bar+line,24,0.0,0.0,0.0,0.0,0.0,0.5599999999999999,0.5599999999999999,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,4.527443124999991,0.0
nvbench2:dev:485,qwen3:14b,full,bar,14,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.7571277920000057,0.0
nvbench2:dev:492,qwen3:14b,full,arc,14,1.0,0.0,1.0,0.0,1.0,1.0,0.7,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.587423000000001,0.0
nvbench2:dev:495,qwen3:14b,full,boxplot,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.2775515000000155,0.0
nvbench2:dev:498,qwen3:14b,full,arc,3,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.2394060409999952,0.0
nvbench2:dev:499,qwen3:14b,full,line,7,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,1.0,0.0,1.0,0.0,0.0,1.0,1.8177448749999883,1.0
nvbench2:dev:507,qwen3:14b,full,rect,13,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.0596122089999938,0.0
nvbench2:dev:508,qwen3:14b,full,arc,6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.7988269170000137,1.0
nvbench2:dev:515,qwen3:14b,full,line,6,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.7496186250000108,0.0
nvbench2:dev:531,qwen3:14b,full,bar,10,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,2.195798833000026,0.0
nvbench2:dev:538,qwen3:14b,full,arc,7,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.5018109590000108,0.0
nvbench2:dev:540,qwen3:14b,full,bar,8,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,1.0,0.0,1.0,0.0,1.0,1.0,1.9029844170000274,0.0
nvbench2:dev:551,qwen3:14b,full,line,9,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,1.8225075409999931,0.0
nvbench2:dev:554,qwen3:14b,full,point,14,1.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,2.470208583999977,1.0
nvbench2:dev:562,qwen3:14b,full,bar,12,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,2.2539388330000065,0.0
nvbench2:dev:568,qwen3:14b,full,line,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.511269249999998,0.0
nvbench2:dev:571,qwen3:14b,full,rect,4,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,1.0,1.0,4,4,0.0,0.0,0.0,1.0,0.0,0.0,1.840418833000001,0.0
nvbench2:dev:572,qwen3:14b,full,bar,8,1.0,0.0,1.0,0.0,1.0,0.9333333333333332,0.9333333333333332,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.166185165999991,0.0
nvbench2:dev:573,qwen3:14b,full,point,10,0.0,0.0,0.0,0.0,0.0,0.36,0.36,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.039965708000011,0.0
nvbench2:dev:603,qwen3:14b,full,rect,8,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.8881270420000078,0.0
nvbench2:dev:605,qwen3:14b,full,line,5,1.0,0.0,1.0,1.0,1.0,0.9333333333333332,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.5379540829999883,1.0
nvbench2:dev:606,qwen3:14b,full,bar,7,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,1.894985833000021,0.0
nvbench2:dev:612,qwen3:14b,full,arc,5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.8003815410000357,-1.0
nvbench2:dev:614,qwen3:14b,full,bar,15,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.861482125000009,0.0
nvbench2:dev:628,qwen3:14b,full,rect,6,0.0,0.0,0.0,0.0,0.0,0.4,0.4666666666666667,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.642563375000009,0.0
nvbench2:dev:641,qwen3:14b,full,rect,5,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.4445351670000264,0.0
nvbench2:dev:642,qwen3:14b,full,line,5,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.72,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,1.7453354590000458,0.0
nvbench2:dev:644,qwen3:14b,full,bar+line,18,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.7333333333333333,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.592775374999974,0.0
nvbench2:dev:647,qwen3:14b,full,bar,13,1.0,0.0,1.0,0.0,1.0,0.9199999999999999,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.7729001659999994,0.0
nvbench2:dev:651,qwen3:14b,full,bar,16,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,2.8237090409999723,0.0
nvbench2:dev:655,qwen3:14b,full,line,19,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.3,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.9386200829999893,0.0
nvbench2:dev:666,qwen3:14b,full,line,15,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,1.0,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.5077122499999973,0.0
nvbench2:dev:672,qwen3:14b,full,bar,12,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,2.1752297499999713,0.0
nvbench2:dev:675,qwen3:14b,full,bar,10,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.9594095410000136,0.0
nvbench2:dev:681,qwen3:14b,full,bar,13,0.0,0.0,0.0,0.0,0.0,0.64,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.4906602919999727,0.0
nvbench2:dev:683,qwen3:14b,full,bar,3,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,3,3,1.0,1.0,0.0,0.0,0.0,1.0,1.6709240419999674,0.0
nvbench2:dev:684,qwen3:14b,full,bar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:713,qwen3:14b,full,bar,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,1.0,0.0,1.0,0.0,0.0,1.0,2.0972047920000136,0.0
nvbench2:dev:715,qwen3:14b,full,point,13,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,1.0,1.0,5,5,1.0,0.0,1.0,0.0,0.0,1.0,2.690932000000032,0.0
nvbench2:dev:716,qwen3:14b,full,boxplot,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.591347125000027,0.0
nvbench2:dev:717,qwen3:14b,full,boxplot,3,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.5736757500000067,0.0
nvbench2:dev:718,qwen3:14b,full,boxplot,12,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.5173520000000167,0.0
nvbench2:dev:719,qwen3:14b,full,arc,6,0.0,0.0,0.0,0.0,0.0,0.4,0.8333333333333333,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.179330082999968,0.0
nvbench2:dev:721,qwen3:14b,full,boxplot,8,1.0,0.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.1357599160000404,1.0
nvbench2:dev:723,qwen3:14b,full,boxplot,4,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.0,4,4,0.0,0.0,0.0,1.0,0.0,0.0,1.7233503749999954,0.0
nvbench2:dev:725,qwen3:14b,full,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,5,5,1.0,0.0,0.0,0.0,1.0,1.0,2.108790083000031,0.0
nvbench2:dev:732,qwen3:14b,full,bar+line+rect,13,1.0,0.0,1.0,0.0,0.0,0.52,0.64,1.0,1.0,5,5,1.0,1.0,0.0,0.0,0.0,1.0,2.767543499999988,0.0
nvbench2:dev:733,qwen3:14b,full,bar+line+rect,23,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.36,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.662252625000008,0.0
nvbench2:dev:17,qwen3:14b,leave_self_out,line,7,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,5,5,0.0,0.0,1.0,1.0,0.0,0.0,2.093205375,0.0
nvbench2:dev:22,qwen3:14b,leave_self_out,boxplot,3,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.4843185,0.0
nvbench2:dev:23,qwen3:14b,leave_self_out,point,9,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.158933792,0.0
nvbench2:dev:25,qwen3:14b,leave_self_out,rect,17,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.1506942920000007,0.0
nvbench2:dev:33,qwen3:14b,leave_self_out,arc,7,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.8081550830000008,0.0
nvbench2:dev:34,qwen3:14b,leave_self_out,point,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,1.5490556669999993,0.0
nvbench2:dev:35,qwen3:14b,leave_self_out,bar+line+point+rect,9,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.1036174999999986,0.0
nvbench2:dev:39,qwen3:14b,leave_self_out,arc,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,1.2780382499999998,0.0
nvbench2:dev:40,qwen3:14b,leave_self_out,rect,13,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.655208667,0.0
nvbench2:dev:41,qwen3:14b,leave_self_out,arc,9,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,2.1556922500000013,1.0
nvbench2:dev:48,qwen3:14b,leave_self_out,arc,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.8530582080000002,-1.0
nvbench2:dev:49,qwen3:14b,leave_self_out,line,14,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.670633249999998,0.0
nvbench2:dev:51,qwen3:14b,leave_self_out,bar,7,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.8249502080000006,0.0
nvbench2:dev:54,qwen3:14b,leave_self_out,bar,9,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.9016086670000014,0.0
nvbench2:dev:57,qwen3:14b,leave_self_out,rect,12,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.44000000000000006,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.255723333999999,0.0
nvbench2:dev:61,qwen3:14b,leave_self_out,arc,6,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.8056514999999962,0.0
nvbench2:dev:63,qwen3:14b,leave_self_out,arc,7,0.0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.9536386659999962,0.0
nvbench2:dev:68,qwen3:14b,leave_self_out,arc,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.1520106660000025,0.0
nvbench2:dev:72,qwen3:14b,leave_self_out,arc,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,1.593522292000003,0.0
nvbench2:dev:73,qwen3:14b,leave_self_out,arc,1,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.337625832999997,0.0
nvbench2:dev:76,qwen3:14b,leave_self_out,bar,15,1.0,0.0,0.0,1.0,1.0,0.36,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.9806271670000015,1.0
nvbench2:dev:83,qwen3:14b,leave_self_out,arc,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.6289425410000007,0.0
nvbench2:dev:84,qwen3:14b,leave_self_out,rect,8,0.0,0.0,0.0,0.0,0.0,0.36,0.8666666666666668,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.348395499999995,0.0
nvbench2:dev:89,qwen3:14b,leave_self_out,arc,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.0001687500000003,0.0
nvbench2:dev:92,qwen3:14b,leave_self_out,arc,2,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,1.4260073330000012,0.0
nvbench2:dev:97,qwen3:14b,leave_self_out,line,1,0.0,0.0,0.0,0.0,0.0,0.08,0.08,1.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.9305635409999979,0.0
nvbench2:dev:103,qwen3:14b,leave_self_out,boxplot,10,1.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.353865750000004,-1.0
nvbench2:dev:105,qwen3:14b,leave_self_out,arc,10,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.6223707499999946,0.0
nvbench2:dev:108,qwen3:14b,leave_self_out,boxplot,8,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.7129387909999991,0.0
nvbench2:dev:112,qwen3:14b,leave_self_out,boxplot,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:114,qwen3:14b,leave_self_out,line,11,0.0,0.0,0.0,0.0,0.0,0.16,0.37333333333333335,1.0,1.0,5,5,0.0,0.0,0.0,1.0,0.0,0.0,2.7379715840000003,0.0
nvbench2:dev:116,qwen3:14b,leave_self_out,arc,7,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.1721600420000016,-1.0
nvbench2:dev:118,qwen3:14b,leave_self_out,rect,6,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.9333333333333332,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.7361106669999984,0.0
nvbench2:dev:127,qwen3:14b,leave_self_out,arc,6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.0657576669999997,1.0
nvbench2:dev:136,qwen3:14b,leave_self_out,boxplot,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.6964613340000056,0.0
nvbench2:dev:138,qwen3:14b,leave_self_out,bar,4,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,1.4204025829999978,0.0
nvbench2:dev:139,qwen3:14b,leave_self_out,line,5,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.5738304999999997,0.0
nvbench2:dev:143,qwen3:14b,leave_self_out,rect,8,1.0,0.0,1.0,0.0,0.0,0.44000000000000006,0.6666666666666667,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.080886417000002,0.0
nvbench2:dev:144,qwen3:14b,leave_self_out,bar,5,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.5781799589999963,0.0
nvbench2:dev:149,qwen3:14b,leave_self_out,point,19,0.0,0.0,0.0,0.0,0.0,0.8400000000000001,0.8400000000000001,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.4039894580000123,0.0
nvbench2:dev:157,qwen3:14b,leave_self_out,point,16,0.0,0.0,0.0,0.0,0.0,0.36,0.36,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.057665959000005,0.0
nvbench2:dev:158,qwen3:14b,leave_self_out,point,8,0.0,0.0,0.0,0.0,0.0,0.52,0.22857142857142856,1.0,1.0,5,5,0.0,0.0,0.0,1.0,0.0,0.0,2.292121625000007,0.0
nvbench2:dev:165,qwen3:14b,leave_self_out,line,8,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.8,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.3968022089999863,0.0
nvbench2:dev:167,qwen3:14b,leave_self_out,bar,3,0.0,0.0,0.0,0.0,0.0,0.16,0.16,1.0,1.0,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.3849764999999934,0.0
nvbench2:dev:176,qwen3:14b,leave_self_out,line,9,1.0,0.0,1.0,1.0,1.0,0.9199999999999999,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.1735624169999994,1.0
nvbench2:dev:182,qwen3:14b,leave_self_out,rect,10,0.0,0.0,0.0,0.0,0.0,0.16,0.16,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.334386084000002,0.0
nvbench2:dev:188,qwen3:14b,leave_self_out,rect,12,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.473213333000004,-1.0
nvbench2:dev:191,qwen3:14b,leave_self_out,rect,9,0.0,0.0,0.0,0.0,0.0,0.8666666666666666,0.6666666666666667,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.8881641669999993,0.0
nvbench2:dev:203,qwen3:14b,leave_self_out,bar+line,16,0.0,0.0,0.0,0.0,0.0,0.64,0.44000000000000006,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.8730970829999904,0.0
nvbench2:dev:214,qwen3:14b,leave_self_out,rect,12,1.0,1.0,1.0,0.0,1.0,1.0,0.44000000000000006,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.4985474999999866,-1.0
nvbench2:dev:223,qwen3:14b,leave_self_out,boxplot,4,0.0,0.0,0.0,0.0,0.0,0.5,0.6,1.0,1.0,4,4,0.0,0.0,0.0,1.0,0.0,0.0,1.5824990830000019,0.0
nvbench2:dev:228,qwen3:14b,leave_self_out,rect,2,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,1.2957168749999965,0.0
nvbench2:dev:232,qwen3:14b,leave_self_out,arc,8,1.0,0.0,1.0,0.0,1.0,1.0,0.9,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.02984020800001,0.0
nvbench2:dev:245,qwen3:14b,leave_self_out,line,8,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.402048917000002,0.0
nvbench2:dev:252,qwen3:14b,leave_self_out,rect,4,0.0,0.0,0.0,0.0,0.0,0.4,0.16,1.0,1.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.4280473750000056,0.0
nvbench2:dev:253,qwen3:14b,leave_self_out,arc+bar+line,7,1.0,0.0,0.0,0.0,1.0,0.9,0.4,1.0,1.0,5,5,0.0,0.0,0.0,1.0,0.0,0.0,1.7000891670000016,0.0
